review_id,industry,org,aspect,sentiment
R010369,Banking,Kestrel Bank,attitude-of-staff,negative
R010370,Ride Hailing,Swiftly Rides,account-access,neutral
R010371,Travel Booking,Roamly,attitude-of-staff,negative
R010372,Trading,Investa,app-website,positive
R010373,Streaming,Streamly,attitude-of-staff,positive
R010374,Streaming,Streamly,attitude-of-staff,neutral
R010375,Ride Hailing,Swiftly Rides,competitor,negative
R010376,Trading,Northpeak Trading,general-satisfaction,positive
R010377,Groceries,Larkmead Market,app-website,positive
R010378,Groceries,Larkmead Market,app-website,positive
R010379,Banking,Halden Savings,discounts-promotions,negative
R010380,Trading,Northpeak Trading,ease-of-use,positive
R010381,Information Technology,Ardent Systems,app-website,neutral
R010382,Streaming,Pinecast,ease-of-use,positive
R010383,Consulting,Castellan Partners,price-value-for-money,positive
R010384,Price Comparison,CompareHive,price-value-for-money,positive
R010385,Banking,Halden Savings,competitor,positive
R010386,Banking,Northeast Bank,app-website,positive
R010387,Fashion,Marbrook,speed,positive
R010388,Ride Hailing,Zeta Cabs,speed,positive
R010389,Banking,Halden Savings,account-access,negative
R010390,Banking,Kestrel Bank,reviews,negative
R010391,Groceries,Larkmead Market,app-website,positive
R010392,Fashion,Vella & Co,speed,positive
R010393,Streaming,Lumora,email,negative
R010394,Fashion,Northerly,general-satisfaction,positive
R010395,Trading,Investa,app-website,positive
R010396,Price Comparison,PricePilot,general-satisfaction,positive
R010397,Fashion,Vella & Co,app-website,positive
R010398,Consulting,Alderline Advisory,attitude-of-staff,positive
R010399,Price Comparison,Tallywise,price-value-for-money,positive
R010400,Trading,Quantly,speed,negative
R010401,Ride Hailing,Kerbside,ease-of-use,negative
R010402,Trading,Northpeak Trading,competitor,negative
R010403,Information Technology,Bluepath Technologies,speed,positive
R010404,Fashion,Sable Row,ease-of-use,positive
R010405,Consulting,Alderline Advisory,speed,negative
R010406,Consulting,Castellan Partners,price-value-for-money,positive
R010407,Banking,Halden Savings,phone,negative
R010408,Ride Hailing,Zeta Cabs,speed,positive
R010409,Streaming,Pinecast,attitude-of-staff,negative
R010410,Fashion,Vella & Co,general-satisfaction,positive
R010411,Travel Booking,Trippa,account-access,negative
R010412,Groceries,Freshbury,ease-of-use,positive
R010413,Streaming,Pinecast,email,negative
R010414,Travel Booking,Trippa,reviews,positive
R010415,Fashion,Marbrook,general-satisfaction,positive
R010416,Groceries,Oakpan Grocers,ease-of-use,positive
R010417,Groceries,Larkmead Market,ease-of-use,negative
R010418,Trading,Investa,general-satisfaction,positive
R010419,Fashion,Marbrook,app-website,negative
R010420,Streaming,Pinecast,attitude-of-staff,positive
R010421,Streaming,Pinecast,ease-of-use,positive
R010422,Ride Hailing,Swiftly Rides,general-satisfaction,negative
R010423,Information Technology,Bluepath Technologies,reviews,negative
R010424,Groceries,Freshbury,email,negative
R010425,Banking,Kestrel Bank,general-satisfaction,negative
R010426,Trading,Northpeak Trading,ease-of-use,positive
R010427,Price Comparison,PricePilot,attitude-of-staff,positive
R010428,Trading,Quantly,ease-of-use,positive
R010429,Information Technology,Ardent Systems,reviews,positive
R010430,Price Comparison,Tallywise,reviews,negative
R010431,Price Comparison,Tallywise,attitude-of-staff,positive
R010432,Fashion,Northerly,general-satisfaction,positive
R010433,Streaming,Pinecast,discounts-promotions,negative
R010434,Price Comparison,PricePilot,general-satisfaction,positive
R010435,Price Comparison,PricePilot,attitude-of-staff,positive
R010436,Banking,Halden Savings,email,negative
R010437,Travel Booking,Trippa,general-satisfaction,negative
R010438,Price Comparison,CompareHive,ease-of-use,positive
R010439,Ride Hailing,Zeta Cabs,account-access,negative
R010440,Information Technology,Corvex IT,discounts-promotions,positive
R010441,Consulting,Alderline Advisory,app-website,negative
R010442,Price Comparison,PricePilot,ease-of-use,negative
R010443,Fashion,Vella & Co,ease-of-use,negative
R010444,Groceries,Freshbury,price-value-for-money,positive
R010445,Consulting,Alderline Advisory,account-access,positive
R010446,Trading,Northpeak Trading,ease-of-use,positive
R010447,Travel Booking,Roamly,ease-of-use,negative
R010448,Travel Booking,Trippa,app-website,positive
R010449,Fashion,Sable Row,discounts-promotions,negative
R010450,Travel Booking,Wayfare,app-website,positive
R010451,Travel Booking,Trippa,ease-of-use,positive
R010452,Streaming,Lumora,attitude-of-staff,positive
R010453,Travel Booking,Roamly,discounts-promotions,negative
R010454,Price Comparison,Tallywise,app-website,negative
R010455,Travel Booking,Wayfare,ease-of-use,negative
R010456,Price Comparison,CompareHive,reviews,negative
R010457,Banking,Kestrel Bank,general-satisfaction,positive
R010458,Banking,Kestrel Bank,general-satisfaction,positive
R010459,Streaming,Streamly,general-satisfaction,positive
R010460,Travel Booking,Trippa,app-website,positive
R010461,Consulting,Alderline Advisory,email,negative
R010462,Trading,Northpeak Trading,app-website,positive
R010463,Banking,Halden Savings,app-website,negative
R010464,Groceries,Oakpan Grocers,phone,negative
R010465,Ride Hailing,Swiftly Rides,speed,negative
R010466,Banking,Halden Savings,account-access,negative
R010467,Consulting,Merrow & Pike,phone,negative
R010468,Fashion,Northerly,ease-of-use,positive
R010469,Price Comparison,PricePilot,speed,positive
R010470,Banking,Kestrel Bank,reviews,negative
R010471,Groceries,Larkmead Market,ease-of-use,positive
R010472,Price Comparison,CompareHive,app-website,negative
R010473,Banking,Northeast Bank,speed,positive
R010474,Price Comparison,Tallywise,speed,positive
R010475,Consulting,Alderline Advisory,phone,negative
R010476,Streaming,Pinecast,app-website,positive
R010477,Fashion,Sable Row,general-satisfaction,positive
R010478,Fashion,Northerly,app-website,positive
R010479,Fashion,Vella & Co,speed,negative
R010480,Fashion,Sable Row,speed,positive
R010481,Fashion,Northerly,competitor,positive
R010482,Consulting,Alderline Advisory,speed,positive
R010483,Fashion,Vella & Co,app-website,positive
R010484,Banking,Northeast Bank,price-value-for-money,positive
R010485,Fashion,Northerly,general-satisfaction,positive
R010486,Price Comparison,Tallywise,speed,positive
R010487,Price Comparison,PricePilot,app-website,positive
R010488,Fashion,Sable Row,ease-of-use,negative
R010489,Groceries,Larkmead Market,app-website,positive
R010490,Fashion,Sable Row,general-satisfaction,positive
R010491,Consulting,Merrow & Pike,speed,positive
R010492,Consulting,Castellan Partners,competitor,positive
R010493,Trading,Investa,discounts-promotions,negative
R010494,Information Technology,Bluepath Technologies,speed,positive
R010495,Fashion,Northerly,competitor,positive
R010496,Consulting,Merrow & Pike,reviews,positive
R010497,Consulting,Castellan Partners,price-value-for-money,positive
R010498,Banking,Kestrel Bank,ease-of-use,positive
R010499,Travel Booking,Trippa,ease-of-use,positive
R010500,Fashion,Northerly,attitude-of-staff,positive
R010501,Price Comparison,Tallywise,account-access,negative
R010502,Ride Hailing,Swiftly Rides,email,negative
R010503,Fashion,Northerly,speed,positive
R010504,Ride Hailing,Zeta Cabs,price-value-for-money,negative
R010505,Groceries,Freshbury,price-value-for-money,positive
R010506,Groceries,Oakpan Grocers,app-website,negative
R010507,Ride Hailing,Zeta Cabs,competitor,negative
R010508,Trading,Northpeak Trading,app-website,positive
R010509,Information Technology,Bluepath Technologies,price-value-for-money,positive
R010510,Fashion,Marbrook,app-website,negative
R010511,Banking,Kestrel Bank,app-website,positive
R010512,Banking,Vanter Financial,price-value-for-money,positive
R010513,Fashion,Sable Row,attitude-of-staff,positive
R010514,Trading,Northpeak Trading,reviews,negative
R010515,Trading,Northpeak Trading,discounts-promotions,negative
R010516,Streaming,Pinecast,email,negative
R010517,Streaming,Streamly,email,negative
R010518,Streaming,Streamly,email,negative
R010519,Trading,Northpeak Trading,app-website,positive
R010520,Information Technology,Corvex IT,attitude-of-staff,positive
R010521,Trading,Investa,attitude-of-staff,negative
R010522,Groceries,Oakpan Grocers,app-website,positive
R010523,Fashion,Northerly,speed,positive
R010524,Fashion,Sable Row,general-satisfaction,positive
R010525,Banking,Halden Savings,general-satisfaction,positive
R010526,Travel Booking,Roamly,speed,negative
R010527,Ride Hailing,Swiftly Rides,speed,negative
R010528,Price Comparison,PricePilot,speed,positive
R010529,Groceries,Larkmead Market,reviews,negative
R010530,Trading,Investa,competitor,negative
R010531,Groceries,Freshbury,general-satisfaction,positive
R010532,Fashion,Northerly,app-website,negative
R010533,Fashion,Marbrook,email,negative
R010534,Ride Hailing,Swiftly Rides,competitor,positive
R010535,Travel Booking,Trippa,competitor,negative
R010536,Banking,Kestrel Bank,app-website,neutral
R010537,Trading,Quantly,ease-of-use,positive
R010538,Consulting,Alderline Advisory,general-satisfaction,negative
R010539,Ride Hailing,Swiftly Rides,attitude-of-staff,negative
R010540,Streaming,Pinecast,attitude-of-staff,negative
R010541,Trading,Investa,reviews,negative
R010542,Ride Hailing,Kerbside,phone,neutral
R010543,Fashion,Sable Row,general-satisfaction,positive
R010544,Consulting,Alderline Advisory,account-access,neutral
R010545,Groceries,Freshbury,general-satisfaction,positive
R010546,Travel Booking,Roamly,account-access,negative
R010547,Travel Booking,Wayfare,competitor,negative
R010548,Fashion,Northerly,ease-of-use,positive
R010549,Consulting,Castellan Partners,reviews,negative
R010550,Price Comparison,Tallywise,reviews,negative
R010551,Information Technology,Ardent Systems,speed,negative
R010552,Price Comparison,PricePilot,attitude-of-staff,positive
R010553,Price Comparison,CompareHive,app-website,negative
R010554,Fashion,Vella & Co,discounts-promotions,positive
R010555,Groceries,Freshbury,email,negative
R010556,Groceries,Larkmead Market,general-satisfaction,negative
R010557,Price Comparison,Tallywise,app-website,negative
R010558,Banking,Northeast Bank,competitor,positive
R010559,Streaming,Streamly,speed,positive
R010560,Fashion,Marbrook,account-access,negative
R010561,Fashion,Sable Row,ease-of-use,negative
R010562,Groceries,Larkmead Market,app-website,positive
R010563,Consulting,Merrow & Pike,ease-of-use,positive
R010564,Groceries,Oakpan Grocers,attitude-of-staff,positive
R010565,Information Technology,Bluepath Technologies,ease-of-use,positive
R010566,Groceries,Oakpan Grocers,competitor,positive
R010567,Streaming,Pinecast,phone,negative
R010568,Fashion,Sable Row,general-satisfaction,positive
R010569,Banking,Northeast Bank,app-website,neutral
R010570,Groceries,Oakpan Grocers,price-value-for-money,positive
R010571,Streaming,Streamly,speed,positive
R010572,Fashion,Vella & Co,general-satisfaction,positive
R010573,Price Comparison,PricePilot,attitude-of-staff,positive
R010574,Fashion,Northerly,app-website,positive
R010575,Groceries,Oakpan Grocers,ease-of-use,negative
R010576,Ride Hailing,Swiftly Rides,account-access,negative
R010577,Banking,Kestrel Bank,price-value-for-money,negative
R010578,Streaming,Streamly,speed,negative
R010579,Banking,Kestrel Bank,attitude-of-staff,negative
R010580,Information Technology,Ardent Systems,app-website,negative
R010581,Travel Booking,Trippa,speed,negative
R010582,Streaming,Lumora,general-satisfaction,positive
R010583,Banking,Halden Savings,phone,positive
R010584,Groceries,Oakpan Grocers,email,negative
R010585,Streaming,Pinecast,ease-of-use,positive
R010586,Trading,Investa,general-satisfaction,positive
R010587,Streaming,Streamly,speed,negative
R010588,Groceries,Freshbury,app-website,positive
R010589,Consulting,Merrow & Pike,speed,positive
R010590,Information Technology,Ardent Systems,general-satisfaction,positive
R010591,Banking,Kestrel Bank,price-value-for-money,negative
R010592,Streaming,Pinecast,ease-of-use,negative
R010593,Banking,Northeast Bank,app-website,negative
R010594,Fashion,Sable Row,general-satisfaction,positive
R010595,Price Comparison,CompareHive,general-satisfaction,positive
R010596,Information Technology,Ardent Systems,ease-of-use,positive
R010597,Groceries,Freshbury,price-value-for-money,positive
R010598,Information Technology,Bluepath Technologies,price-value-for-money,positive
R010599,Groceries,Larkmead Market,app-website,positive
R010600,Trading,Northpeak Trading,discounts-promotions,positive
R010601,Ride Hailing,Kerbside,attitude-of-staff,negative
R010602,Price Comparison,Tallywise,attitude-of-staff,positive
R010603,Groceries,Freshbury,account-access,negative
R010604,Groceries,Larkmead Market,ease-of-use,positive
R010605,Fashion,Vella & Co,attitude-of-staff,positive
R010606,Consulting,Alderline Advisory,ease-of-use,positive
R010607,Consulting,Merrow & Pike,ease-of-use,positive
R010608,Groceries,Larkmead Market,attitude-of-staff,positive
R010609,Banking,Northeast Bank,price-value-for-money,positive
R010610,Price Comparison,Tallywise,app-website,negative
R010611,Banking,Kestrel Bank,ease-of-use,positive
R010612,Fashion,Vella & Co,app-website,negative
R010613,Consulting,Alderline Advisory,general-satisfaction,positive
R010614,Ride Hailing,Swiftly Rides,account-access,negative
R010615,Fashion,Sable Row,app-website,negative
R010616,Fashion,Northerly,price-value-for-money,positive
R010617,Consulting,Merrow & Pike,price-value-for-money,negative
R010618,Price Comparison,PricePilot,price-value-for-money,positive
R010619,Streaming,Streamly,ease-of-use,negative
R010620,Groceries,Oakpan Grocers,account-access,negative
R010621,Travel Booking,Wayfare,phone,negative
R010622,Consulting,Alderline Advisory,email,negative
R010623,Consulting,Merrow & Pike,ease-of-use,positive
R010624,Trading,Northpeak Trading,attitude-of-staff,positive
R010625,Groceries,Oakpan Grocers,general-satisfaction,negative
R010626,Groceries,Larkmead Market,app-website,positive
R010627,Streaming,Pinecast,phone,negative
R010628,Banking,Kestrel Bank,phone,negative
R010629,Information Technology,Ardent Systems,competitor,negative
R010630,Consulting,Merrow & Pike,ease-of-use,positive
R010631,Consulting,Castellan Partners,speed,positive
R010632,Price Comparison,PricePilot,attitude-of-staff,positive
R010633,Price Comparison,Tallywise,attitude-of-staff,positive
R010634,Price Comparison,PricePilot,app-website,positive
R010635,Consulting,Alderline Advisory,speed,positive
R010636,Consulting,Merrow & Pike,ease-of-use,positive
R010637,Groceries,Larkmead Market,general-satisfaction,negative
R010638,Price Comparison,Tallywise,email,positive
R010639,Consulting,Merrow & Pike,price-value-for-money,positive
R010640,Trading,Quantly,competitor,negative
R010641,Fashion,Marbrook,price-value-for-money,positive
R010642,Fashion,Northerly,general-satisfaction,positive
R010643,Information Technology,Ardent Systems,ease-of-use,positive
R010644,Trading,Investa,general-satisfaction,positive
R010645,Streaming,Pinecast,price-value-for-money,positive
R010646,Price Comparison,PricePilot,general-satisfaction,positive
R010647,Trading,Investa,general-satisfaction,positive
R010648,Price Comparison,CompareHive,general-satisfaction,positive
R010649,Consulting,Castellan Partners,price-value-for-money,positive
R010650,Banking,Kestrel Bank,attitude-of-staff,negative
R010651,Banking,Northeast Bank,attitude-of-staff,negative
R010652,Information Technology,Bluepath Technologies,ease-of-use,negative
R010653,Fashion,Marbrook,app-website,positive
R010654,Ride Hailing,Zeta Cabs,app-website,negative
R010655,Groceries,Oakpan Grocers,reviews,negative
R010656,Price Comparison,Tallywise,phone,negative
R010657,Trading,Northpeak Trading,ease-of-use,positive
R010658,Information Technology,Bluepath Technologies,speed,positive
R010659,Streaming,Streamly,app-website,neutral
R010660,Travel Booking,Roamly,reviews,negative
R010661,Fashion,Sable Row,ease-of-use,positive
R010662,Travel Booking,Roamly,phone,negative
R010663,Ride Hailing,Kerbside,app-website,negative
R010664,Consulting,Castellan Partners,account-access,negative
R010665,Groceries,Larkmead Market,ease-of-use,positive
R010666,Trading,Quantly,ease-of-use,negative
R010667,Streaming,Pinecast,phone,negative
R010668,Streaming,Pinecast,attitude-of-staff,positive
R010669,Banking,Halden Savings,phone,negative
R010670,Price Comparison,CompareHive,discounts-promotions,negative
R010671,Banking,Northeast Bank,general-satisfaction,positive
R010672,Travel Booking,Roamly,phone,negative
R010673,Fashion,Sable Row,speed,positive
R010674,Price Comparison,CompareHive,app-website,negative
R010675,Fashion,Northerly,app-website,positive
R010676,Fashion,Vella & Co,general-satisfaction,positive
R010677,Price Comparison,PricePilot,reviews,negative
R010678,Price Comparison,CompareHive,phone,positive
R010679,Banking,Vanter Financial,ease-of-use,positive
R010680,Consulting,Alderline Advisory,price-value-for-money,positive
R010681,Fashion,Marbrook,app-website,positive
R010682,Fashion,Vella & Co,phone,negative
R010683,Ride Hailing,Zeta Cabs,competitor,negative
R010684,Groceries,Larkmead Market,account-access,negative
R010685,Banking,Kestrel Bank,general-satisfaction,positive
R010686,Streaming,Lumora,general-satisfaction,positive
R010687,Price Comparison,CompareHive,price-value-for-money,positive
R010688,Trading,Northpeak Trading,competitor,positive
R010689,Information Technology,Ardent Systems,account-access,negative
R010690,Groceries,Larkmead Market,account-access,negative
R010691,Ride Hailing,Zeta Cabs,discounts-promotions,negative
R010692,Fashion,Vella & Co,competitor,positive
R010693,Ride Hailing,Zeta Cabs,discounts-promotions,positive
R010694,Banking,Halden Savings,phone,negative
R010695,Fashion,Northerly,discounts-promotions,positive
R010696,Trading,Investa,app-website,positive
R010697,Fashion,Marbrook,general-satisfaction,negative
R010698,Consulting,Castellan Partners,general-satisfaction,positive
R010699,Ride Hailing,Kerbside,account-access,neutral
R010700,Fashion,Vella & Co,speed,positive
R010701,Streaming,Streamly,email,negative
R010702,Fashion,Sable Row,general-satisfaction,positive
R010703,Information Technology,Ardent Systems,app-website,negative
R010704,Travel Booking,Journeo,competitor,negative
R010705,Streaming,Pinecast,competitor,positive
R010706,Streaming,Lumora,general-satisfaction,positive
R010707,Banking,Kestrel Bank,app-website,neutral
R010708,Fashion,Vella & Co,app-website,positive
R010709,Groceries,Oakpan Grocers,app-website,negative
R010710,Travel Booking,Wayfare,general-satisfaction,positive
R010711,Banking,Halden Savings,competitor,negative
R010712,Groceries,Oakpan Grocers,app-website,positive
R010713,Trading,Quantly,speed,negative
R010714,Fashion,Marbrook,ease-of-use,positive
R010715,Fashion,Vella & Co,general-satisfaction,positive
R010716,Information Technology,Corvex IT,email,negative
R010717,Consulting,Alderline Advisory,speed,negative
R010718,Travel Booking,Roamly,app-website,negative
R010719,Information Technology,Ardent Systems,speed,positive
R010720,Fashion,Vella & Co,general-satisfaction,positive
R010721,Groceries,Oakpan Grocers,email,negative
R010722,Consulting,Alderline Advisory,competitor,positive
R010723,Trading,Quantly,ease-of-use,positive
R010724,Trading,Investa,account-access,positive
R010725,Fashion,Sable Row,ease-of-use,positive
R010726,Trading,Quantly,app-website,positive
R010727,Fashion,Northerly,general-satisfaction,positive
R010728,Information Technology,Ardent Systems,ease-of-use,positive
R010729,Travel Booking,Wayfare,reviews,negative
R010730,Streaming,Pinecast,phone,positive
R010731,Information Technology,Ardent Systems,discounts-promotions,positive
R010732,Price Comparison,CompareHive,general-satisfaction,positive
R010733,Trading,Investa,general-satisfaction,positive
R010734,Fashion,Sable Row,app-website,positive
R010735,Banking,Vanter Financial,ease-of-use,positive
R010736,Fashion,Vella & Co,general-satisfaction,positive
R010737,Groceries,Freshbury,app-website,negative
R010738,Fashion,Marbrook,general-satisfaction,negative
R010739,Streaming,Pinecast,phone,negative
R010740,Trading,Investa,competitor,negative
R010741,Fashion,Sable Row,general-satisfaction,negative
R010742,Price Comparison,Tallywise,price-value-for-money,negative
R010743,Banking,Vanter Financial,attitude-of-staff,negative
R010744,Travel Booking,Wayfare,app-website,positive
R010745,Information Technology,Ardent Systems,price-value-for-money,positive
R010746,Price Comparison,CompareHive,ease-of-use,positive
R010747,Fashion,Marbrook,ease-of-use,positive
R010748,Fashion,Northerly,app-website,positive
R010749,Banking,Halden Savings,ease-of-use,negative
R010750,Banking,Kestrel Bank,reviews,negative
R010751,Information Technology,Ardent Systems,competitor,positive
R010752,Fashion,Sable Row,general-satisfaction,positive
R010753,Consulting,Merrow & Pike,speed,positive
R010754,Streaming,Lumora,competitor,negative
R010755,Streaming,Pinecast,speed,positive
R010756,Groceries,Freshbury,reviews,negative
R010757,Consulting,Alderline Advisory,account-access,negative
R010758,Information Technology,Ardent Systems,competitor,positive
R010759,Streaming,Pinecast,app-website,positive
R010760,Banking,Halden Savings,email,negative
R010761,Fashion,Northerly,ease-of-use,positive
R010762,Streaming,Lumora,email,negative
R010763,Travel Booking,Trippa,reviews,positive
R010764,Fashion,Vella & Co,competitor,positive
R010765,Banking,Halden Savings,speed,positive
R010766,Streaming,Streamly,email,negative
R010767,Fashion,Vella & Co,general-satisfaction,positive
R010768,Price Comparison,PricePilot,discounts-promotions,positive
R010769,Fashion,Marbrook,speed,positive
R010770,Price Comparison,PricePilot,account-access,negative
R010771,Price Comparison,PricePilot,price-value-for-money,positive
R010772,Travel Booking,Trippa,attitude-of-staff,negative
R010773,Consulting,Merrow & Pike,discounts-promotions,positive
R010774,Consulting,Merrow & Pike,discounts-promotions,negative
R010775,Groceries,Oakpan Grocers,speed,negative
R010776,Consulting,Alderline Advisory,attitude-of-staff,positive
R010777,Trading,Quantly,app-website,positive
R010778,Streaming,Pinecast,attitude-of-staff,positive
R010779,Groceries,Freshbury,app-website,negative
R010780,Groceries,Freshbury,general-satisfaction,negative
R010781,Travel Booking,Journeo,general-satisfaction,positive
R010782,Information Technology,Corvex IT,speed,positive
R010783,Trading,Northpeak Trading,ease-of-use,positive
R010784,Ride Hailing,Swiftly Rides,ease-of-use,negative
R010785,Trading,Quantly,ease-of-use,positive
R010786,Ride Hailing,Swiftly Rides,general-satisfaction,negative
R010787,Banking,Northeast Bank,app-website,neutral
R010788,Fashion,Vella & Co,general-satisfaction,positive
R010789,Trading,Northpeak Trading,general-satisfaction,negative
R010790,Travel Booking,Journeo,app-website,negative
R010791,Price Comparison,PricePilot,price-value-for-money,positive
R010792,Fashion,Marbrook,app-website,positive
R010793,Ride Hailing,Kerbside,app-website,negative
R010794,Groceries,Larkmead Market,ease-of-use,negative
R010795,Price Comparison,CompareHive,app-website,negative
R010796,Fashion,Vella & Co,speed,positive
R010797,Fashion,Northerly,reviews,negative
R010798,Streaming,Streamly,email,negative
R010799,Travel Booking,Trippa,ease-of-use,positive
R010800,Travel Booking,Journeo,app-website,positive
R010801,Information Technology,Corvex IT,app-website,positive
R010802,Price Comparison,CompareHive,price-value-for-money,positive
R010803,Ride Hailing,Zeta Cabs,reviews,negative
R010804,Banking,Northeast Bank,account-access,neutral
R010805,Consulting,Alderline Advisory,speed,positive
R010806,Ride Hailing,Kerbside,speed,positive
R010807,Travel Booking,Trippa,app-website,positive
R010808,Travel Booking,Roamly,account-access,negative
R010809,Fashion,Vella & Co,reviews,positive
R010810,Travel Booking,Wayfare,ease-of-use,positive
R010811,Price Comparison,Tallywise,account-access,negative
R010812,Price Comparison,CompareHive,speed,positive
R010813,Price Comparison,PricePilot,attitude-of-staff,positive
R010814,Streaming,Streamly,email,negative
R010815,Fashion,Northerly,general-satisfaction,positive
R010816,Fashion,Vella & Co,general-satisfaction,positive
R010817,Groceries,Oakpan Grocers,app-website,positive
R010818,Price Comparison,Tallywise,attitude-of-staff,positive
R010819,Fashion,Vella & Co,general-satisfaction,positive
R010820,Fashion,Marbrook,price-value-for-money,negative
R010821,Streaming,Streamly,speed,positive
R010822,Consulting,Castellan Partners,price-value-for-money,positive
R010823,Consulting,Castellan Partners,price-value-for-money,positive
R010824,Trading,Investa,ease-of-use,positive
R010825,Ride Hailing,Swiftly Rides,email,neutral
R010826,Information Technology,Corvex IT,attitude-of-staff,positive
R010827,Streaming,Pinecast,discounts-promotions,positive
R010828,Streaming,Lumora,app-website,negative
R010829,Groceries,Larkmead Market,discounts-promotions,positive
R010830,Banking,Halden Savings,ease-of-use,positive
R010831,Groceries,Larkmead Market,general-satisfaction,positive
R010832,Price Comparison,CompareHive,ease-of-use,positive
R010833,Banking,Vanter Financial,account-access,neutral
R010834,Ride Hailing,Zeta Cabs,competitor,negative
R010835,Groceries,Larkmead Market,general-satisfaction,negative
R010836,Information Technology,Bluepath Technologies,price-value-for-money,positive
R010837,Consulting,Alderline Advisory,general-satisfaction,positive
R010838,Fashion,Northerly,general-satisfaction,positive
R010839,Ride Hailing,Kerbside,account-access,negative
R010840,Trading,Investa,speed,negative
R010841,Fashion,Sable Row,phone,positive
R010842,Fashion,Sable Row,general-satisfaction,positive
R010843,Banking,Northeast Bank,app-website,neutral
R010844,Trading,Quantly,app-website,positive
R010845,Banking,Northeast Bank,app-website,positive
R010846,Groceries,Larkmead Market,email,positive
R010847,Fashion,Marbrook,general-satisfaction,positive
R010848,Travel Booking,Roamly,speed,negative
R010849,Information Technology,Ardent Systems,general-satisfaction,positive
R010850,Fashion,Marbrook,discounts-promotions,negative
R010851,Trading,Investa,ease-of-use,positive
R010852,Groceries,Freshbury,ease-of-use,positive
R010853,Price Comparison,CompareHive,app-website,positive
R010854,Banking,Northeast Bank,email,negative
R010855,Price Comparison,Tallywise,reviews,positive
R010856,Fashion,Vella & Co,speed,positive
R010857,Trading,Northpeak Trading,ease-of-use,positive
R010858,Fashion,Marbrook,speed,positive
R010859,Travel Booking,Journeo,ease-of-use,neutral
R010860,Groceries,Oakpan Grocers,app-website,positive
R010861,Banking,Halden Savings,discounts-promotions,negative
R010862,Consulting,Alderline Advisory,email,negative
R010863,Consulting,Merrow & Pike,reviews,positive
R010864,Banking,Halden Savings,price-value-for-money,positive
R010865,Consulting,Castellan Partners,price-value-for-money,positive
R010866,Streaming,Lumora,account-access,negative
R010867,Travel Booking,Journeo,attitude-of-staff,positive
R010868,Trading,Quantly,ease-of-use,negative
R010869,Groceries,Larkmead Market,competitor,positive
R010870,Travel Booking,Wayfare,ease-of-use,negative
R010871,Consulting,Merrow & Pike,speed,positive
R010872,Banking,Vanter Financial,ease-of-use,positive
R010873,Streaming,Pinecast,attitude-of-staff,negative
R010874,Information Technology,Bluepath Technologies,reviews,negative
R010875,Information Technology,Ardent Systems,competitor,negative
R010876,Information Technology,Corvex IT,phone,negative
R010877,Streaming,Pinecast,competitor,positive
R010878,Banking,Northeast Bank,general-satisfaction,positive
R010879,Travel Booking,Trippa,reviews,positive
R010880,Ride Hailing,Swiftly Rides,attitude-of-staff,negative
R010881,Information Technology,Ardent Systems,competitor,negative
R010882,Banking,Northeast Bank,account-access,negative
R010883,Travel Booking,Wayfare,app-website,negative
R010884,Travel Booking,Journeo,account-access,negative
R010885,Price Comparison,PricePilot,discounts-promotions,negative
R010886,Travel Booking,Wayfare,ease-of-use,negative
R010887,Travel Booking,Roamly,app-website,positive
R010888,Fashion,Sable Row,ease-of-use,positive
R010889,Information Technology,Corvex IT,price-value-for-money,positive
R010890,Travel Booking,Wayfare,discounts-promotions,negative
R010891,Fashion,Sable Row,account-access,positive
R010892,Information Technology,Bluepath Technologies,ease-of-use,positive
R010893,Streaming,Pinecast,attitude-of-staff,positive
R010894,Fashion,Marbrook,general-satisfaction,positive
R010895,Travel Booking,Trippa,discounts-promotions,positive
R010896,Banking,Northeast Bank,ease-of-use,positive
R010897,Streaming,Pinecast,ease-of-use,positive
R010898,Fashion,Northerly,speed,positive
R010899,Ride Hailing,Swiftly Rides,account-access,negative
R010900,Travel Booking,Wayfare,email,negative
R010901,Trading,Northpeak Trading,account-access,positive
R010902,Ride Hailing,Zeta Cabs,reviews,negative
R010903,Streaming,Pinecast,ease-of-use,positive
R010904,Travel Booking,Trippa,ease-of-use,positive
R010905,Price Comparison,CompareHive,general-satisfaction,positive
R010906,Ride Hailing,Kerbside,attitude-of-staff,negative
R010907,Fashion,Marbrook,price-value-for-money,positive
R010908,Price Comparison,CompareHive,attitude-of-staff,positive
R010909,Travel Booking,Wayfare,phone,negative
R010910,Banking,Halden Savings,ease-of-use,positive
R010911,Trading,Quantly,app-website,positive
R010912,Information Technology,Ardent Systems,competitor,positive
R010913,Trading,Quantly,ease-of-use,positive
R010914,Trading,Northpeak Trading,general-satisfaction,positive
R010915,Banking,Kestrel Bank,general-satisfaction,positive
R010916,Groceries,Oakpan Grocers,phone,negative
R010917,Trading,Northpeak Trading,general-satisfaction,positive
R010918,Banking,Vanter Financial,phone,positive
R010919,Information Technology,Corvex IT,price-value-for-money,positive
R010920,Groceries,Freshbury,speed,negative
R010921,Fashion,Marbrook,attitude-of-staff,neutral
R010922,Travel Booking,Trippa,account-access,negative
R010923,Price Comparison,Tallywise,general-satisfaction,positive
R010924,Streaming,Streamly,speed,negative
R010925,Trading,Investa,reviews,negative
R010926,Streaming,Pinecast,ease-of-use,positive
