id,text,labels,org_index,industry,data_source
301974075,"These guys misled me into funding my account. I received no less than three emails informing (and congratulating) me that my account application had been 'approved'. On that basis, I transferred a not insignificant sum. The problems started when I went to make my first trade, but received an error message saying that my residential address was still being verified. Surely, if my account was 'approved', that meant that all checks were complete and my account was ready to use? Apparently not with IB! I would not have funded the account had I not been led to think that everything was good to go.   So, on to the customer support, which is really, really, really, slow and unhelpful. After an hour-long live chat with excruciating waits in between responses, I was told that someone would be contacting me by email soon to help me get it resolved ASAP. I accepted that, but, still annoyed, filed my own complaint ticket as well. 24 hours later, I had received neither an email from an IB representative (aside from another generic one reminding me that my account was now 'approved' and funded!), nor a response to my complaint ticket.   Having lost faith in IB and wanting to take my business elsewhere, I tried to withdraw my funds and close my account, only to be told that I must wait three days before I can do so. Given that I was misled into sending the funds in the first place, I think this is absolutely shocking.   IB may be one of the cheaper brokers, but it is clearly a case of you get what you pay for. Avoid them at all costs.","['online-experience.app-website.-1', 'logistics-rides.speed.-1', 'account-management.account-access.-1', 'company-brand.general-satisfaction.-1', 'company-brand.reviews.-1', 'staff-support.email.0', 'company-brand.competitor.-1']",685,Trading,Trustpilot
301983863,"Too bad, nothing functional ..... not even compared to other apps, such as ORG221 and ORG160 for example.","['online-experience.app-website.-1', 'company-brand.competitor.-1', 'company-brand.general-satisfaction.-1']",549,Travel Booking,Google Play
301983226,works fine.,['company-brand.general-satisfaction.1'],411,Groceries,Google Play
301987987,I love ORG727,['company-brand.general-satisfaction.1'],727,Fashion,Google Play
301983165,Good so far but haven't tried using offers yet,['company-brand.general-satisfaction.1'],411,Groceries,Google Play
190989403,Does this app have group calling,['online-experience.app-website.0'],1040,Information Technology,Google Play
301984863,I enjoyed my flights I'll never flight anyone except ORG107,['company-brand.general-satisfaction.1'],549,Travel Booking,Google Play
301988096,"Love this app! Very easy to use , and visually appealing","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",727,Fashion,Google Play
301979298,"CAN WE PLZZZZZ CHANGE THE COLORS, THIS GREEN AND RED/PINK IS KILLING PPL.",['online-experience.app-website.-1'],685,Trading,Apple Store
301972148,"Had the lovely Julia helping me switch today, which was not the easiest task due to billing address detail and incorrect postcodes ! Very helpful and happy manor. Keep up the good work its nice to be nice.","['staff-support.attitude-of-staff.1', 'purchase-booking-experience.ease-of-use.-1', 'company-brand.general-satisfaction.1']",600,Price Comparison,Trustpilot
301985616,Better with the reply from the developer that you can put the first part of a postcode in to search. If you put in more than the first three letters you get no results but also no error message as to why.,['online-experience.app-website.-1'],600,Price Comparison,Google Play
301988789,customer questions were unavailable for every show I looked at,"['staff-support.attitude-of-staff.-1', 'online-experience.app-website.-1']",727,Fashion,Google Play
301974207,"Casey helped me solve the problem quick and easy, thank you.  S Knezevic",['staff-support.attitude-of-staff.1'],685,Trading,Trustpilot
301972307,We telephoned ORG600 in relation to a Gas/Electricity inquiry. We had been told by our current energy supplier that if we wanted a fixed price tariff we would have to agree to the installation of a smart meter by all suppliers.  Our main question to ORG600 was is the information re smart meter correct or do some suppliers offer fixed rate tariffs without agreement to fitting a smart meter.  The answer was fixed prices are available without smart meters and Wayne McCutcheon from ORG600 was very helpful in finding and completing a good deal for us to change supplier. A good service will certainly use ORG600 again.,"['staff-support.attitude-of-staff.1', 'company-brand.general-satisfaction.1', 'value.price-value-for-money.1']",600,Price Comparison,Trustpilot
301976741,Lovely app that gives you a free bank card without currency exchange!,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'value.price-value-for-money.1']",514,Banking,Apple Store
301980644,To try ORG369 again to see what I find now!,['company-brand.general-satisfaction.0'],369,Ride Hailing,Google Play
301973900,"I ordered a jacket and jeans, everything came quickly, the quality is excellent! thank","['company-brand.general-satisfaction.1', 'logistics-rides.speed.1']",616,Fashion,Trustpilot
301983531,VERY SATISFACTORY,['company-brand.general-satisfaction.1'],411,Groceries,Google Play
301973000,"bit of a hassle filling in the information for them, saying that they saved me £30.00 so I used that £30.00 to take out breakdown insurance,","['purchase-booking-experience.ease-of-use.-1', 'value.price-value-for-money.1']",600,Price Comparison,Trustpilot
479626216,My app is not working,['online-experience.app-website.0'],3887,Streaming,Google Play
301977588,Awful app which makes it almost impossible to actually make an order. ORG411 need to sort this out.,"['online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.-1']",411,Groceries,Apple Store
301982553,Very useful,['company-brand.general-satisfaction.1'],616,Fashion,Google Play
301972186,Excellent service. I phoned ORG600 as I was unsure regarding the terms and conditions of a supplier I was looking to switch to. The chap was really helpful and went through everything with me and I switched over without having to complete the application online. Thank you ORG600.,"['staff-support.phone.1', 'staff-support.attitude-of-staff.1', 'online-experience.app-website.1', 'company-brand.general-satisfaction.1']",600,Price Comparison,Trustpilot
301974360,"My call was answered by Jess.  I couldn't get into my account and she sorted it out for me no problem.  Updated details, inc new phone no. Happy customer. Thank you.","['staff-support.phone.1', 'staff-support.attitude-of-staff.1', 'company-brand.general-satisfaction.1', 'account-management.account-access.1']",685,Trading,Trustpilot
217669257,Ye download nhi hota hai,['online-experience.app-website.0'],1040,Information Technology,Google Play
301981515,Easy and working!,['company-brand.general-satisfaction.1'],514,Banking,Google Play
301980656,"Pesimooo !! Service It takes time to arrive ""according to"" their arrival time and they DRIVE LIKE OLD WOMEN ...: V And if the fucking cell phone, marks the damned destination for them to ask, Are they in jail or what? >>: VY that put shida music (Scooby Do Pa Pa) not of fucking old yesterdays, I'm already up to the mother phvta.jpg v:  Put Old Goodies to drive ORG369 and take out the cigarette or a Chela minimum in what you get to your destination ","['logistics-rides.speed.-1', 'company-brand.general-satisfaction.-1']",369,Ride Hailing,Google Play
301981302,Top,['company-brand.general-satisfaction.1'],727,Fashion,Google Play
301985356,Very quick and helpful service,"['company-brand.general-satisfaction.1', 'logistics-rides.speed.1']",600,Price Comparison,Google Play
301973807,"I was very satisfied with my order, great value for my money and the clothing items are exactly as shown on their site. 10 out of 10.","['company-brand.general-satisfaction.1', 'value.price-value-for-money.1']",616,Fashion,Trustpilot
301977227,"Every time you click or scroll you get a loading icon that freezes up the app. Often, this won’t go away and you have to close the app and start again. Some days it does this constantly and the app is unusable.",['online-experience.app-website.-1'],411,Groceries,Apple Store
301973991,Feten !! 😍 fast and in order,"['company-brand.general-satisfaction.1', 'logistics-rides.speed.1']",616,Fashion,Trustpilot
301985496,I live in N Ireland. The only restaurant available in NI in this scheme has closed down. Also no local cinema supports ORG600 Movies. For me this is a pointless app.,['online-experience.app-website.-1'],600,Price Comparison,Google Play
301986348,"My ride or die! Absolutely love ORG616. Basic pieces to extravagant, love it",['company-brand.general-satisfaction.1'],616,Fashion,Google Play
301980964,it is unthinkable not to have it,['company-brand.general-satisfaction.1'],369,Ride Hailing,Google Play
301985666,Comes in handy for on the go without the website,['online-experience.app-website.1'],616,Fashion,Google Play
301977627,I found all that I need with the help of lovely staff in ORG411 pharmacy. Lindacrex,['staff-support.attitude-of-staff.1'],411,Groceries,Apple Store
301979670,Easy app to start investing,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",685,Trading,Apple Store
301977801,Always on time or ring to advise. An excellent service,"['staff-support.attitude-of-staff.1', 'company-brand.general-satisfaction.1']",411,Groceries,Apple Store
301977980,I have been using a ORG20 Card for years and thought the App looked like a good idea.  I downloaded it and then tried to scan my card. When that showed up as a problem I entered the number manually but that didn’t work either. I tried the helpline but after waiting 20 minutes for someone to pick up I gave up. Get your act together ORG20!,"['staff-support.phone.-1', 'purchase-booking-experience.ease-of-use.-1', 'online-experience.app-website.-1']",411,Groceries,Apple Store
301988731,Love it. Put in a keyword and it'll find your item for you awesome,['online-experience.app-website.1'],727,Fashion,Google Play
301971549,"Im giving it 1 star for the sole reason of the price of insurance on the site. For several years now ORG600 has been much dearer than other compare sites. I find ORG41 a lot cheaper, like ¬£200 this year!! ORG600 you need to bring your prices down. I got a quote from ORG186 (via ORG41) ¬£200 cheaper today (than ORG186 on your site). Not good enough! The site is easy to use, and the ORG600 Movies/Meals are great, but not worth the extra in insurance.x§","['online-experience.app-website.-1', 'value.price-value-for-money.-1', 'company-brand.competitor.-1']",600,Price Comparison,Trustpilot
301973777,I would like to complain for ordering more than 40 days ago two bags of seeds that I have not yet received for charity the expense was small but I would be curious to know what happened to my order thanks,['logistics-rides.speed.-1'],616,Fashion,Trustpilot
301978138,It is a terrible application to sell good reviews for a resort of extremely bad quality in Vietnam. Selling good reviews of very poor resorts in Vietnam is a terrifying application 베트남 에서 매우 나쁜 품질 리조트 리조트 에 대한 리뷰 를 판매 하는 판매 하는 하는 입니다 입니다 입니다 입니다 입니다,"['company-brand.reviews.-1', 'online-experience.app-website.-1']",549,Travel Booking,Apple Store
301986122,"Now the application works very poorly, incorrectly, Constantly some errors do not apply a discount that I have earned for a long time, please correct and write me an email reply","['online-experience.app-website.-1', 'staff-support.email.-1', 'value.discounts-promotions.-1']",616,Fashion,Google Play
301973018,"Easy to use, clear and quick to access information needed to make a choice.","['purchase-booking-experience.ease-of-use.1', 'logistics-rides.speed.1']",600,Price Comparison,Trustpilot
301982149,"Very nice, however I wish that tha daily topup limit was higher","['purchase-booking-experience.ease-of-use.-1', 'company-brand.general-satisfaction.1']",514,Banking,Google Play
301974079,The helpdesk was very helpful and it solved query.,['staff-support.attitude-of-staff.1'],685,Trading,Trustpilot
301976643,I do not know why the system allows trips to be granted to drivers when they have not yet completed the trip in progress. This has caused me great complications on two occasions.,"['online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.-1']",369,Ride Hailing,Apple Store
301974159,Very bad platform. Constant errors and trading restrictions. I have feeling that this is scamming scheme...,['online-experience.app-website.-1'],685,Trading,Trustpilot
301981559,Firstly I was very exited. But now when I changed my phone und forgot my securitycode and needed help from the customerservice. The only possibility to communicate with them is by app. Very bad service. Now its over 2 weeks ago and nothing happend. Now I even can not chat with them and theres no other way to communicate with them...and they still have my money. I wrote my issue to their feedback-mail. The answer was that she sees the problem as solved. But really nothing has changed...,"['staff-support.attitude-of-staff.-1', 'account-management.account-access.-1', 'staff-support.email.-1', 'company-brand.general-satisfaction.-1']",514,Banking,Google Play
274317013,I'm just downloading it,['online-experience.app-website.0'],1040,Information Technology,Google Play
301972774,I HAD SO MANY  QUOTES I HAD A JOB TO PICK FROM BUT I GOT THERE IN THE END I SAVED £40 ON MY CAR INSURANCE . THAK YOU.,['value.price-value-for-money.1'],600,Price Comparison,Trustpilot
301971834,I have always used ORG600 it's so quick and easy. Perfect.,"['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1', 'logistics-rides.speed.1']",600,Price Comparison,Trustpilot
301976971,"It is a great joy to use this app with IPhone’s Voiceover, because it instantly tells me how many items are in the basket and the total guide price without having to open the basket. Keep up the good work!","['online-experience.app-website.1', 'company-brand.general-satisfaction.1']",411,Groceries,Apple Store
301987671,I have had an awesome experience with the ORG727 app...I will use it all the time,"['online-experience.app-website.1', 'company-brand.general-satisfaction.1']",727,Fashion,Google Play
301982027,Fantastic app,['online-experience.app-website.1'],685,Trading,Google Play
301983556,Love the update and that you can select the ORG16 offers without the bits of paper printed at the till. Not been in store yet but hope this reduces all the paper that's used.,"['value.discounts-promotions.1', 'purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",411,Groceries,Google Play
301986154,The app is great! You can quickly find what you are looking for and everything runs smoothly ... large selection of clothes and everything a woman's heart desires! Super simple operation of the app ... had no problems and I'm thrilled! Please order from ORG616 and now even better via the app!,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'company-brand.general-satisfaction.1', 'company-brand.competitor.1']",616,Fashion,Google Play
301982739,all my points and transaction since may have been wiped back to zero and i go every Tuesday and Saturday x,['value.discounts-promotions.-1'],411,Groceries,Google Play
301986544,Easy to use. More information than I expected. Visuals are wonderful.,['online-experience.app-website.1'],685,Trading,Google Play
301978024,This app is next to useless - why can’t we use it to scan our bar code like the ORG154 or ORG23 apps?  Or even integrate in to the wallet app? Basic functionality is missing.,"['online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.-1']",411,Groceries,Apple Store
301979430,Sold all of my shares of a stock i owned when I didn’t say so. Lost out on a lot of money.,['purchase-booking-experience.ease-of-use.-1'],685,Trading,Apple Store
301973603,I am satisfied with the products,['company-brand.general-satisfaction.1'],616,Fashion,Trustpilot
301987161,Very user friendly. Easy platform,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",685,Trading,Google Play
301977906,"At the moment one star is too much, it used to be good until the whizz kids got at it and broke it. So be careful when checking out it may freeze.",['online-experience.app-website.-1'],411,Groceries,Apple Store
301971526,"used a ORG600 facebook advert to change my mobile plan,  I was with ORG128 but the offer said it would change my current plan to the one offered by ORG600 but it did not just created a new number, When i spoke to ORG128 they said ORG600 cannot do that they sorted it for me but my advice but not trust ORG600's claims","['staff-support.attitude-of-staff.-1', 'online-experience.app-website.-1', 'company-brand.general-satisfaction.-1']",600,Price Comparison,Trustpilot
301981705,Very good app,['online-experience.app-website.1'],727,Fashion,Google Play
301973192,Just changed my ORG55 product over to a new 13 month one and was helped by Chris. Very knowledgeable and very helpful supporting a hassle-free switch-over process. Very happy thanks,"['staff-support.attitude-of-staff.1', 'purchase-booking-experience.ease-of-use.1']",600,Price Comparison,Trustpilot
301972453,It keeps you informed of great money saving tips.,['company-brand.general-satisfaction.1'],600,Price Comparison,Trustpilot
301985560,ORG600 takes away your guessing and hassles. More helps than any help.,['purchase-booking-experience.ease-of-use.1'],600,Price Comparison,Google Play
301978212,"The app is great. Easy to use, very clear and, above all, you can find a rating and lots of information about almost every conceivable activity or location","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",549,Travel Booking,Apple Store
301982631,App is buggy. Keep asking me to verify identity for 3 times,['online-experience.app-website.-1'],514,Banking,Google Play
301974098,"Reliable, Professional, User interface /GUI is very good. Good spreads, great customer service, heavily regulated in UK.","['staff-support.attitude-of-staff.1', 'online-experience.app-website.1']",685,Trading,Trustpilot
301984810,Love it. Use it all the time!,['company-brand.general-satisfaction.1'],549,Travel Booking,Google Play
301986606,Clear and understandable investing with ORG685,['purchase-booking-experience.ease-of-use.1'],685,Trading,Google Play
301982230,They took my money and not giving back! Also no one to speak to about it! ORG514 is not reliable Transferwise is much better for this kind of bank,"['staff-support.attitude-of-staff.-1', 'purchase-booking-experience.ease-of-use.-1', 'company-brand.competitor.-1', 'company-brand.general-satisfaction.-1']",514,Banking,Google Play
301977708,My sparks never update,['online-experience.app-website.-1'],411,Groceries,Apple Store
301976856,Best on line ever. On time fantastic dates friendly drivers. And hardly ever any substitutes . And hand your bags back and get that bit more of your shopping. It’s as easy as that. 😊,"['staff-support.attitude-of-staff.1', 'company-brand.competitor.1', 'purchase-booking-experience.ease-of-use.1', 'logistics-rides.speed.1']",411,Groceries,Apple Store
301973916,"Package arrived damaged and incomplete. Customer service wanted more information and pictures of me via email. However, there was no response to the email. When I called again, I was told I should have complained to the postman and not to ORG616. No answer came to the question why I was not told that on the first phone call or at least mentioned in the email you sent me. The woman on the phone also sounded very nervous and unfamiliar. My emails are not answered and on the phone they answer my questions with silence. I am now supposed to pay for a garment that never arrived. Very pathetic behavior.","['staff-support.attitude-of-staff.-1', 'staff-support.phone.-1', 'staff-support.email.-1', 'company-brand.general-satisfaction.-1']",616,Fashion,Trustpilot
301982300,Amazing and reliable e-wallet. I always be shocked when exchange into currencies. You can't see this kind of high rate in anywhere even in banks!!!,"['purchase-booking-experience.ease-of-use.1', 'value.price-value-for-money.1', 'company-brand.competitor.1']",514,Banking,Google Play
301976564,App does not pull my address,['online-experience.app-website.-1'],369,Ride Hailing,Apple Store
472483106,How to create a gmail account with sdt or gmail account,['account-management.account-access.0'],5827,Consulting,Apple Store
301971953,Love the site and the chat feature is very good and easy to use.  The agent today (Paul) was very helpful.,"['staff-support.attitude-of-staff.1', 'online-experience.app-website.1']",600,Price Comparison,Trustpilot
301984998,Easy to work.,['purchase-booking-experience.ease-of-use.1'],549,Travel Booking,Google Play
301988643,Great app let's u know when the sneakers are coming to your store,"['online-experience.app-website.1', 'logistics-rides.speed.1']",727,Fashion,Google Play
301978780,I really like it too. My sneakers are 36 bare feet 35.5 buy 36.5 suitable,['company-brand.general-satisfaction.1'],616,Fashion,Apple Store
301981680,So handy with some awesome functionality...,['purchase-booking-experience.ease-of-use.1'],514,Banking,Google Play
574837858,Can I use this account from Venezuela?,['account-management.account-access.0'],5827,Consulting,Google Play
301980958,all the time is locked and does not appear the price,"['account-management.account-access.-1', 'online-experience.app-website.-1']",369,Ride Hailing,Google Play
327108212,Please send me password,['account-management.account-access.0'],3887,Streaming,Google Play
301986298,"It's a pretty good app, however, when I'm in the basket, it sometimes freezes and doesn't let me click on the products in my basket","['online-experience.app-website.-1', 'online-experience.app-website.1']",616,Fashion,Google Play
301978130,You cannot find reservations made ...,['online-experience.app-website.-1'],549,Travel Booking,Apple Store
301979528,"I do really like the app and I use it on my phone. However, I really wish your app provided iPad support and my review would be a 50star review if it was included.","['online-experience.app-website.-1', 'online-experience.app-website.1']",685,Trading,Apple Store
301987640,Very easy 👍,['purchase-booking-experience.ease-of-use.1'],727,Fashion,Google Play
301978417,"I love ORG160, having many choices on travel at times ORG160 allows you to narrow down to the best of the best to guarantee an awesome holiday.","['online-experience.app-website.1', 'company-brand.general-satisfaction.1']",549,Travel Booking,Apple Store
301985191,"Forces to install app, doesn't allow to use mobile version of website",['online-experience.app-website.-1'],549,Travel Booking,Google Play
301983023,Easy to use and to find products,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",411,Groceries,Google Play
301979161,Shop all brands and top looks easily and comfortably from home!  Perfect!!!,"['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1']",616,Fashion,Apple Store
301984883,What to say ... top,['company-brand.general-satisfaction.1'],549,Travel Booking,Google Play
301985621,Still don't know how to get the ORG600 meal's,['purchase-booking-experience.ease-of-use.-1'],600,Price Comparison,Google Play
301977401,App is easy to use but still contains a few bugs.,['online-experience.app-website.1'],411,Groceries,Apple Store
301979961,"I found very easy to navigate the site.  I had 2 brides , whose weddings had to be postponed , I think it really made the Brides smile to get their wedding gifts even though the weddings are postponed.  Delivery was quick and easy.","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'logistics-rides.speed.1']",727,Fashion,Apple Store
301978247,There is no place to write email or WhatsApp for direct questions in the App.,"['staff-support.attitude-of-staff.-1', 'online-experience.app-website.-1']",549,Travel Booking,Apple Store
301980865,A Fantastic ORG369 Idea,['company-brand.general-satisfaction.1'],369,Ride Hailing,Google Play
301973186,I just want to report a brilliant conversation with David Vox. I was impressed that I could get information on companies without a commercial relationship with ORG600 I will definitely be using this service more in future.,"['staff-support.attitude-of-staff.1', 'company-brand.general-satisfaction.1']",600,Price Comparison,Trustpilot
301983830,"Excellent Travel Resource! I have used this app for years to research cities and book excursions before vacations. It helps me learn about the area and understand the culture. The reviews help me understand what to expect and give helpful tips. We have used this to book excursions in the city as pricing is more competitive and added an element of safety to the trip. We have booked, excursions, hotels or transportation in Mexico, Cambodia, Dominican Republic, Italy and Greece.","['company-brand.reviews.1', 'online-experience.app-website.1', 'company-brand.general-satisfaction.1']",549,Travel Booking,Google Play
301984590,"Excellent application, does not fail and is very useful, delighted, in love and what follows 😍😍😍😍",['online-experience.app-website.1'],549,Travel Booking,Google Play
301986109,Perfect. Please give me more exclusive access :(,['company-brand.general-satisfaction.1'],616,Fashion,Google Play
301981871,Zero customer support... Waiting hours to get in touch with an agent,['staff-support.attitude-of-staff.-1'],514,Banking,Google Play
301986296,Well-made app. Nice work and also excellent ORG616 products. I buy almost only from you. 😍,['online-experience.app-website.1'],616,Fashion,Google Play
301986366,"Would be great, has lots of really good features, nicely designed, easy to use etc. but so unstable it's almost unusable at times. And now every time I try to open or close a trade it brings up a close account dialog. When it's not constantly restarting...","['online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",685,Trading,Google Play
301979496,Good app to get into the stock market,['online-experience.app-website.1'],685,Trading,Apple Store
301980833,Beautifully designed,['online-experience.app-website.1'],369,Ride Hailing,Google Play
283329524,I want to enter ORG932 app,['online-experience.app-website.0'],932,Banking,Google Play
301971555,"Excellent site for finding cheap insurance, quick and easy,","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'value.price-value-for-money.1', 'logistics-rides.speed.1']",600,Price Comparison,Trustpilot
301988803,awesome and easy !!,"['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1']",727,Fashion,Google Play
301978931,One of the best apps I’ve ever used Extremely helpful compared to other stores  I only recommend that the size on the model be place in the description in order for the buyer to get an understanding of what size they should get,"['online-experience.app-website.1', 'company-brand.competitor.1']",616,Fashion,Apple Store
301987560,"Beautiful layout, easy to use.","['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1']",685,Trading,Google Play
301987706,Error everytime no matter the day,['online-experience.app-website.-1'],727,Fashion,Google Play
301983996,Good app,['online-experience.app-website.1'],727,Fashion,Google Play
301983289,fab and easy to use,"['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1']",411,Groceries,Google Play
301985127,I don't know why I can't make any payment about my bookings today. It always inform me that it is an unsuccessful payment and try again or later. What's wrong with ORG549? My bank inquiry is enough for my bookings and function well.,"['purchase-booking-experience.ease-of-use.-1', 'company-brand.general-satisfaction.-1']",549,Travel Booking,Google Play
301984060,The Hotel is great I really like the manager quinny he definitely deserves to be run this place that experience has really done much for me considering I've stayed at a hotel now for 2 months. Then you tell me there sometime promotion for me in and I get some deal and there's no deal I'm a full time college student I don't have time to waste,"['value.discounts-promotions.-1', 'company-brand.general-satisfaction.-1']",549,Travel Booking,Google Play
301986549,"Fully functional app, works flawlessly on Android OS.",['online-experience.app-website.1'],685,Trading,Google Play
301979682,Great app. Simple to use. Transparent. All around couldn’t be happier,"['online-experience.app-website.1', 'company-brand.general-satisfaction.1']",685,Trading,Apple Store
301987502,Amazing app. Very easy to learn.,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",685,Trading,Google Play
301980748,My cellphone was stolen,['company-brand.general-satisfaction.-1'],369,Ride Hailing,Google Play
301980795,It fits me,['company-brand.general-satisfaction.1'],369,Ride Hailing,Google Play
301984725,Excellent thank you,['company-brand.general-satisfaction.1'],549,Travel Booking,Google Play
301986013,Love the app. 100% support for ORG616,"['online-experience.app-website.1', 'company-brand.general-satisfaction.1']",616,Fashion,Google Play
301973911,"The delivery was extremely fast, I really liked the pieces, a lot of quality","['company-brand.general-satisfaction.1', 'logistics-rides.speed.1']",616,Fashion,Trustpilot
387383437,How do I make a six-digit password to count on,['account-management.account-access.0'],932,Banking,Google Play
301971968,Excellent response from ORG600.com. I posted a question about use of the cinema codes on March 20 and I received a detailed response on March 20. I could not have asked for nor expected such a quick res-ponse,['staff-support.attitude-of-staff.1'],600,Price Comparison,Trustpilot
301982457,"So far I have been satisfied with ORG514. Unfortunately, I can not reinstall the app because none of the options offered to reset the PIN works. You can enter the codes, but it never goes on.","['account-management.account-access.-1', 'online-experience.app-website.-1', 'company-brand.general-satisfaction.1']",514,Banking,Google Play
301987178,"Up to now actually free of problems, rare display errors, and I like the simplistic design!","['online-experience.app-website.1', 'company-brand.general-satisfaction.1']",685,Trading,Google Play
301987774,"Super App, works well and fast. Very fast deliveries!","['online-experience.app-website.1', 'logistics-rides.speed.1']",727,Fashion,Google Play
301983998,The best,"['company-brand.general-satisfaction.1', 'company-brand.competitor.1']",727,Fashion,Google Play
301973827,The clothes and everything were perfect .. Your quality is fantastic ... Well done ..,['company-brand.general-satisfaction.1'],616,Fashion,Trustpilot
301980966,How can I be an ORG369 in Venezuela?,['purchase-booking-experience.ease-of-use.-1'],369,Ride Hailing,Google Play
301978935,Cheat with a delivery choice.,"['logistics-rides.speed.-1', 'company-brand.general-satisfaction.-1']",616,Fashion,Apple Store
301981746,From 5 stars to 2 just because of one of your agents... Very disappointed about the customer service offered. After all this time promoting your service and even paying the premium version...,"['staff-support.attitude-of-staff.-1', 'online-experience.app-website.-1', 'value.price-value-for-money.-1']",514,Banking,Google Play
301977755,"So easy to use and access,well done ORG154","['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1', 'account-management.account-access.1']",411,Groceries,Apple Store
301972093,"Chose ORG182 to find me better supplier and reduce my gas & electricity costs, Jackie Milburn in customer care was brilliant, very helpful, very clear on everything made the switch very easy and helped save me £470 per year much appreciated. Would recommend ORG600 and Jackie to anyone looking to get cheaper gas & electric.  Many Thanks Dale","['staff-support.attitude-of-staff.1', 'purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'value.price-value-for-money.1']",600,Price Comparison,Trustpilot
301988690,purchased Boss leather pants excellent . love....them. They are great. The fit is so perfect and are long enough. so pleased. Yeah.,['company-brand.general-satisfaction.1'],727,Fashion,Google Play
301981220,"It's so prectic, but rates in week end are not so competitive","['value.price-value-for-money.-1', 'company-brand.competitor.-1']",514,Banking,Google Play
301977781,This is a brilliant way to shop no fuss no looking for cards cash or Clubcard this app does it all for you  Just brilliant,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",411,Groceries,Apple Store
301984488,"Good app, very helpful",['online-experience.app-website.1'],549,Travel Booking,Google Play
301974227,Very great app for beginners and professionals,['online-experience.app-website.1'],685,Trading,Trustpilot
301984115,"It shows only the top 10 restaurants, before you could see them all. Then it would be useful to filter them also based on the number of reviews.","['company-brand.reviews.-1', 'online-experience.app-website.-1']",549,Travel Booking,Google Play
301973725,"All orders reached me in integrity and safety, but periodically there are problems.",['company-brand.general-satisfaction.1'],616,Fashion,Trustpilot
301986037,Good item. The quality is excellent.,['company-brand.general-satisfaction.1'],616,Fashion,Google Play
301978230,"I was going to choose the dinner buffet, but it was a bit uneasy because only the breakfast was displayed when the reservation was completed Price details were difficult to understand",['purchase-booking-experience.ease-of-use.-1'],549,Travel Booking,Apple Store
301986401,NEVER GAVE ME FREE STOCK. NEVER FOLLOWED UP WITH EMAILS. I AM GOING RO REMOVE MY ACCOUNT,"['staff-support.email.-1', 'value.discounts-promotions.-1']",685,Trading,Google Play
301976931,It saves me time when I can just look at what I usually order and re-order it. As a mum with a baby I need as quick and easy as I can.,"['purchase-booking-experience.ease-of-use.1', 'logistics-rides.speed.1']",411,Groceries,Apple Store
301979183,Easy app,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",600,Price Comparison,Google Play
301986130,"Slag, support does not answer questions. One price is indicated in the catalog, it rises when placing an order. I deleted it, I don’t want to use it anymore","['staff-support.attitude-of-staff.-1', 'online-experience.app-website.-1', 'value.price-value-for-money.-1', 'company-brand.general-satisfaction.-1']",616,Fashion,Google Play
203586608,I forgot my card password what I do,['account-management.account-access.0'],932,Banking,Google Play
301987265,"Fantastic free app. Easy to use investment tool. It has an intrest bearing savings account, commission free trades, and provides tax documents. Very easy to use.","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'company-brand.general-satisfaction.1', 'value.price-value-for-money.1']",685,Trading,Google Play
301972531,I didn't think that I would seriously better the renewal price of my existing insurance company for my ORG181 SL but my new insurer ORG112 were very competitive and won the business.,"['value.price-value-for-money.1', 'company-brand.competitor.1']",600,Price Comparison,Trustpilot
301987071,Having lots of fun.,['company-brand.general-satisfaction.1'],685,Trading,Google Play
301978781,"Super super super like! Very thin, thick bottom, very comfortable to wear, I love these shoes! Super beautiful!",['company-brand.general-satisfaction.1'],616,Fashion,Apple Store
301982611,"App working great, but card contactless keeps failing.","['online-experience.app-website.1', 'purchase-booking-experience.ease-of-use.-1']",514,Banking,Google Play
